enuc
8.002367
 
Hcore
-32.577395  -7.578833   0.000000  -0.014474   0.000000  -1.240102  -1.240102
 -7.578833  -9.200943   0.000000  -0.176890   0.000000  -2.906710  -2.906710
  0.000000   0.000000  -7.458819   0.000000   0.000000  -1.675150   1.675150
 -0.014474  -0.176890   0.000000  -7.415312   0.000000  -1.356868  -1.356868
  0.000000   0.000000   0.000000   0.000000  -7.347145   0.000000   0.000000
 -1.240102  -2.906710  -1.675150  -1.356868   0.000000  -4.540171  -1.071146
 -1.240102  -2.906710   1.675150  -1.356868   0.000000  -1.071146  -4.540171
 
S-1/2
 1.023635 -0.136855  0.000000 -0.007487 -0.000000  0.019028  0.019028
-0.136855  1.157863 -0.000000  0.072160  0.000000 -0.222333 -0.222333
 0.000000 -0.000000  1.073315 -0.000000  0.000000 -0.175758  0.175758
-0.007487  0.072160 -0.000000  1.038305  0.000000 -0.118463 -0.118463
-0.000000  0.000000  0.000000  0.000000  1.000000  0.000000 -0.000000
 0.019028 -0.222333 -0.175758 -0.118463  0.000000  1.129723 -0.062598
 0.019028 -0.222333  0.175758 -0.118463 -0.000000 -0.062598  1.129723
 
Iter 	E(elec)           	E(tot)            	Delta(E)          	RMS(D)            	
5ttau: 1,3,12,10: -0.000000000000  tau:  -0.000000000000
5ttau: 1,3,12,11: -0.000000000000  tau:  -0.000000000000
5ttau: 1,3,12,12: 0.000000000000  tau:  0.000000000000
5ttau: 1,3,12,13: -0.027856016600  tau:  -0.027856016600
5ttau: 1,4,12,10: -0.259507148219  tau:  -0.307737897212
5ttau: 1,4,12,11: 1.041085060233  tau:  1.770991853143
5ttau: 1,4,12,12: 0.000000000000  tau:  0.000000000000
5ttau: 1,4,12,13: -0.000000000000  tau:  -0.000000000000
5ttau: 1,5,12,10: -0.076442377061  tau:  -0.156666514746
5ttau: 1,5,12,11: 1.509981322848  tau:  2.724064543080
5ttau: 1,5,12,12: 0.000000000000  tau:  0.000000000000
5ttau: 1,5,12,13: -0.000000000000  tau:  -0.000000000000
5ttau: 1,6,12,10: -0.000000000000  tau:  -0.000000000000
5ttau: 1,6,12,11: 0.000000000000  tau:  0.000000000000
5ttau: 1,6,12,12: 0.000000000000  tau:  0.000000000000
5ttau: 1,6,12,13: 0.201870023045  tau:  0.201870023045
5ttau: 1,7,12,10: 0.000000000000  tau:  0.000000000000
5ttau: 1,7,12,11: 0.000000000000  tau:  0.000000000000
5ttau: 1,7,12,12: 0.000000000000  tau:  0.000000000000
5ttau: 1,7,12,13: 0.319109635879  tau:  0.319109635879
5ttau: 1,8,12,10: -0.000000000000  tau:  -0.000000000000
5ttau: 1,8,12,11: 0.000000000000  tau:  0.000000000000
5ttau: 1,8,12,12: 0.000000000000  tau:  0.000000000000
5ttau: 1,8,12,13: 0.000000000000  tau:  0.000000000000
5ttau: 1,9,12,10: -0.000000000000  tau:  -0.000000000000
5ttau: 1,9,12,11: 0.000000000000  tau:  0.000000000000
5ttau: 1,9,12,12: 0.000000000000  tau:  0.000000000000
5ttau: 1,9,12,13: 0.000000000000  tau:  0.000000000000
5ttau: 1,0,13,10: 0.000000000000  tau:  0.000000000000
5ttau: 1,0,13,11: -0.000000000000  tau:  -0.000000000000
5ttau: 1,0,13,12: 0.045691753031  tau:  0.045691753031
5ttau: 1,0,13,13: 0.000000000000  tau:  0.000000000000
5ttau: 1,1,13,10: 0.000000000000  tau:  0.000000000000
5ttau: 1,1,13,11: 0.000000000000  tau:  0.000000000000
5ttau: 1,1,13,12: 0.000000000000  tau:  0.000000000000
5ttau: 1,1,13,13: 0.000000000000  tau:  0.000000000000
5ttau: 1,2,13,10: -0.000000000000  tau:  -0.000000000000
5ttau: 1,2,13,11: -0.000000000000  tau:  -0.000000000000
5ttau: 1,2,13,12: -0.061069401228  tau:  -0.061069401228
5ttau: 1,2,13,13: 0.000000000000  tau:  0.000000000000
5ttau: 1,3,13,10: -0.000000000000  tau:  -0.000000000000
5ttau: 1,3,13,11: -0.000000000000  tau:  -0.000000000000
5ttau: 1,3,13,12: 0.027856016600  tau:  0.027856016600
5ttau: 1,3,13,13: 0.000000000000  tau:  0.000000000000
5ttau: 1,4,13,10: -0.177524551513  tau:  -0.257748689197
5ttau: 1,4,13,11: 0.889562191436  tau:  2.103645411669
5ttau: 1,4,13,12: 0.000000000000  tau:  0.000000000000
5ttau: 1,4,13,13: 0.000000000000  tau:  0.000000000000
5ttau: 1,5,13,10: -0.879926279631  tau:  -0.928157028623
5ttau: 1,5,13,11: 0.940002885781  tau:  1.669909678691
5ttau: 1,5,13,12: 0.000000000000  tau:  0.000000000000
5ttau: 1,5,13,13: 0.000000000000  tau:  0.000000000000
5ttau: 1,6,13,10: -0.000000000000  tau:  -0.000000000000
5ttau: 1,6,13,11: 0.000000000000  tau:  0.000000000000
5ttau: 1,6,13,12: -0.201870023045  tau:  -0.201870023045
5ttau: 1,6,13,13: 0.000000000000  tau:  0.000000000000
5ttau: 1,7,13,10: 0.000000000000  tau:  0.000000000000
5ttau: 1,7,13,11: 0.000000000000  tau:  0.000000000000
5ttau: 1,7,13,12: -0.319109635879  tau:  -0.319109635879
5ttau: 1,7,13,13: 0.000000000000  tau:  0.000000000000
5ttau: 1,8,13,10: -0.000000000000  tau:  -0.000000000000
5ttau: 1,8,13,11: 0.000000000000  tau:  0.000000000000
5ttau: 1,8,13,12: -0.000000000000  tau:  -0.000000000000
5ttau: 1,8,13,13: 0.000000000000  tau:  0.000000000000
5ttau: 1,9,13,10: -0.000000000000  tau:  -0.000000000000
5ttau: 1,9,13,11: 0.000000000000  tau:  0.000000000000
5ttau: 1,9,13,12: -0.000000000000  tau:  -0.000000000000
5ttau: 1,9,13,13: 0.000000000000  tau:  0.000000000000
5ttau: 2,0,10,10: 0.000000000000  tau:  0.000000000000
5ttau: 2,0,10,11: -0.376440329370  tau:  -0.706133956795
5ttau: 2,0,10,12: -0.000000000000  tau:  -0.000000000000
5ttau: 2,0,10,13: -0.000000000000  tau:  -0.000000000000
5ttau: 2,1,10,10: 0.000000000000  tau:  0.000000000000
5ttau: 2,1,10,11: 0.336984430094  tau:  0.704801272586
5ttau: 2,1,10,12: -0.000000000000  tau:  -0.000000000000
5ttau: 2,1,10,13: -0.000000000000  tau:  -0.000000000000
5ttau: 2,2,10,10: 0.000000000000  tau:  0.000000000000
5ttau: 2,2,10,11: 0.000000000000  tau:  0.000000000000
5ttau: 2,2,10,12: -0.000000000000  tau:  0.000000000000
5ttau: 2,2,10,13: 0.000000000000  tau:  0.000000000000
5ttau: 2,3,10,10: 0.000000000000  tau:  0.000000000000
5ttau: 2,3,10,11: 51.213244269933  tau:  107.079559324727
5ttau: 2,3,10,12: 0.000000000001  tau:  0.000000000002
5ttau: 2,3,10,13: -0.000000000001  tau:  -0.000000000001
5ttau: 2,4,10,10: 0.000000000000  tau:  0.000000000000
5ttau: 2,4,10,11: -0.000000000056  tau:  -0.000000000118
5ttau: 2,4,10,12: -599.627075784156  tau:  -1130.258106081644
5ttau: 2,4,10,13: -826.712807965766  tau:  -1709.332666112633
5ttau: 2,5,10,10: 0.000000000000  tau:  0.000000000000
5ttau: 2,5,10,11: 0.000000000049  tau:  0.000000000100
5ttau: 2,5,10,12: -927.331382047791  tau:  -1809.951240194665
5ttau: 2,5,10,13: -666.484069423682  tau:  -1197.115099721168
5ttau: 2,6,10,10: 0.000000000000  tau:  0.000000000000
5ttau: 2,6,10,11: -4182.226833243468  tau:  -8453.683704825709
5ttau: 2,6,10,12: -0.000000000009  tau:  -0.000000000017
5ttau: 2,6,10,13: -0.000000000040  tau:  -0.000000000083
5ttau: 2,7,10,10: 0.000000000000  tau:  0.000000000000
5ttau: 2,7,10,11: 3651.113852371824  tau:  7520.026339552185
5ttau: 2,7,10,12: -0.000000000025  tau:  -0.000000000050
5ttau: 2,7,10,13: 0.000000000020  tau:  0.000000000043
5ttau: 2,8,10,10: 0.000000000000  tau:  0.000000000000
5ttau: 2,8,10,11: -0.000000000002  tau:  -0.000000000004
5ttau: 2,8,10,12: -0.000000000002  tau:  -0.000000000004
5ttau: 2,8,10,13: -0.000000000003  tau:  -0.000000000005
5ttau: 2,9,10,10: 0.000000000000  tau:  0.000000000000
5ttau: 2,9,10,11: 0.000000000002  tau:  0.000000000003
5ttau: 2,9,10,12: -0.000000000003  tau:  -0.000000000006
5ttau: 2,9,10,13: -0.000000000002  tau:  -0.000000000004
5ttau: 2,0,11,10: 0.376440329370  tau:  0.706133956795
5ttau: 2,0,11,11: 0.000000000000  tau:  0.000000000000
5ttau: 2,0,11,12: -0.000000000000  tau:  -0.000000000000
5ttau: 2,0,11,13: -0.000000000000  tau:  -0.000000000000
5ttau: 2,1,11,10: -0.336984430094  tau:  -0.704801272586
5ttau: 2,1,11,11: 0.000000000000  tau:  0.000000000000
5ttau: 2,1,11,12: -0.000000000000  tau:  -0.000000000000
5ttau: 2,1,11,13: -0.000000000000  tau:  -0.000000000000
5ttau: 2,2,11,10: -0.000000000000  tau:  0.000000000000
5ttau: 2,2,11,11: 0.000000000000  tau:  0.000000000000
5ttau: 2,2,11,12: 0.000000000000  tau:  0.000000000000
5ttau: 2,2,11,13: 0.000000000000  tau:  0.000000000000
5ttau: 2,3,11,10: -51.213244269933  tau:  -107.079559324727
5ttau: 2,3,11,11: 0.000000000000  tau:  0.000000000000
5ttau: 2,3,11,12: 0.000000000001  tau:  0.000000000001
5ttau: 2,3,11,13: -0.000000000001  tau:  -0.000000000002
5ttau: 2,4,11,10: 0.000000000056  tau:  0.000000000118
5ttau: 2,4,11,11: 0.000000000000  tau:  0.000000000000
5ttau: 2,4,11,12: -558.607638304002  tau:  -1026.914619075581
5ttau: 2,4,11,13: -911.173690839590  tau:  -1690.127459725043
5ttau: 2,5,11,10: -0.000000000049  tau:  -0.000000000100
5ttau: 2,5,11,11: 0.000000000000  tau:  0.000000000000
5ttau: 2,5,11,12: -844.316697200068  tau:  -1623.270466085528
5ttau: 2,5,11,13: -457.989064221982  tau:  -926.296044993560
5ttau: 2,6,11,10: 4182.226833243468  tau:  8453.683704825709
5ttau: 2,6,11,11: 0.000000000000  tau:  0.000000000000
5ttau: 2,6,11,12: 0.000000000007  tau:  0.000000000016
5ttau: 2,6,11,13: -0.000000000007  tau:  -0.000000000013
5ttau: 2,7,11,10: -3651.113852371824  tau:  -7520.026339552186
5ttau: 2,7,11,11: 0.000000000000  tau:  0.000000000000
5ttau: 2,7,11,12: -0.000000000036  tau:  -0.000000000073
5ttau: 2,7,11,13: -0.000000000008  tau:  -0.000000000018
5ttau: 2,8,11,10: 0.000000000002  tau:  0.000000000004
5ttau: 2,8,11,11: 0.000000000000  tau:  0.000000000000
5ttau: 2,8,11,12: -0.000000000002  tau:  -0.000000000003
5ttau: 2,8,11,13: -0.000000000003  tau:  -0.000000000005
5ttau: 2,9,11,10: -0.000000000002  tau:  -0.000000000003
5ttau: 2,9,11,11: 0.000000000000  tau:  0.000000000000
5ttau: 2,9,11,12: -0.000000000003  tau:  -0.000000000005
5ttau: 2,9,11,13: -0.000000000001  tau:  -0.000000000003
5ttau: 2,0,12,10: 0.000000000000  tau:  0.000000000000
5ttau: 2,0,12,11: 0.000000000000  tau:  0.000000000000
5ttau: 2,0,12,12: 0.000000000000  tau:  0.000000000000
5ttau: 2,0,12,13: -0.027856016600  tau:  -0.027856016600
5ttau: 2,1,12,10: 0.000000000000  tau:  0.000000000000
5ttau: 2,1,12,11: 0.000000000000  tau:  0.000000000000
5ttau: 2,1,12,12: 0.000000000000  tau:  0.000000000000
5ttau: 2,1,12,13: -0.061069401228  tau:  -0.061069401228
5ttau: 2,2,12,10: 0.000000000000  tau:  0.000000000000
5ttau: 2,2,12,11: 0.000000000000  tau:  0.000000000000
5ttau: 2,2,12,12: 0.000000000000  tau:  0.000000000000
5ttau: 2,2,12,13: 0.000000000000  tau:  0.000000000000
5ttau: 2,3,12,10: -0.000000000001  tau:  -0.000000000002
5ttau: 2,3,12,11: -0.000000000001  tau:  -0.000000000001
5ttau: 2,3,12,12: 0.000000000000  tau:  0.000000000000
5ttau: 2,3,12,13: 3.977240493084  tau:  3.977240493084
5ttau: 2,4,12,10: 599.627075784156  tau:  1130.258106081644
5ttau: 2,4,12,11: 558.607638304002  tau:  1026.914619075581
5ttau: 2,4,12,12: 0.000000000000  tau:  0.000000000000
5ttau: 2,4,12,13: 0.000000000000  tau:  0.000000000001
5ttau: 2,5,12,10: 927.331382047791  tau:  1809.951240194665
5ttau: 2,5,12,11: 844.316697200068  tau:  1623.270466085528
5ttau: 2,5,12,12: 0.000000000000  tau:  0.000000000000
5ttau: 2,5,12,13: 0.000000000004  tau:  0.000000000009
5ttau: 2,6,12,10: 0.000000000009  tau:  0.000000000017
5ttau: 2,6,12,11: -0.000000000007  tau:  -0.000000000016
5ttau: 2,6,12,12: 0.000000000000  tau:  0.000000000000
5ttau: 2,6,12,13: 46.486634713246  tau:  46.486634713246
5ttau: 2,7,12,10: 0.000000000025  tau:  0.000000000050
5ttau: 2,7,12,11: 0.000000000036  tau:  0.000000000073
5ttau: 2,7,12,12: 0.000000000000  tau:  0.000000000000
5ttau: 2,7,12,13: -81.295732393177  tau:  -81.295732393177
5ttau: 2,8,12,10: 0.000000000002  tau:  0.000000000004
5ttau: 2,8,12,11: 0.000000000002  tau:  0.000000000003
5ttau: 2,8,12,12: 0.000000000000  tau:  0.000000000000
5ttau: 2,8,12,13: 0.000000000000  tau:  0.000000000000
5ttau: 2,9,12,10: 0.000000000003  tau:  0.000000000006
5ttau: 2,9,12,11: 0.000000000003  tau:  0.000000000005
5ttau: 2,9,12,12: 0.000000000000  tau:  0.000000000000
5ttau: 2,9,12,13: -0.000000000000  tau:  -0.000000000000
5ttau: 2,0,13,10: 0.000000000000  tau:  0.000000000000
5ttau: 2,0,13,11: 0.000000000000  tau:  0.000000000000
5ttau: 2,0,13,12: 0.027856016600  tau:  0.027856016600
5ttau: 2,0,13,13: 0.000000000000  tau:  0.000000000000
5ttau: 2,1,13,10: 0.000000000000  tau:  0.000000000000
5ttau: 2,1,13,11: 0.000000000000  tau:  0.000000000000
5ttau: 2,1,13,12: 0.061069401228  tau:  0.061069401228
5ttau: 2,1,13,13: 0.000000000000  tau:  0.000000000000
5ttau: 2,2,13,10: 0.000000000000  tau:  0.000000000000
5ttau: 2,2,13,11: 0.000000000000  tau:  0.000000000000
5ttau: 2,2,13,12: -0.000000000000  tau:  0.000000000000
5ttau: 2,2,13,13: 0.000000000000  tau:  0.000000000000
5ttau: 2,3,13,10: 0.000000000001  tau:  0.000000000001
5ttau: 2,3,13,11: 0.000000000001  tau:  0.000000000002
5ttau: 2,3,13,12: -3.977240493084  tau:  -3.977240493084
5ttau: 2,3,13,13: 0.000000000000  tau:  0.000000000000
5ttau: 2,4,13,10: 826.712807965766  tau:  1709.332666112633
5ttau: 2,4,13,11: 911.173690839590  tau:  1690.127459725043
5ttau: 2,4,13,12: -0.000000000000  tau:  -0.000000000001
5ttau: 2,4,13,13: 0.000000000000  tau:  0.000000000000
5ttau: 2,5,13,10: 666.484069423682  tau:  1197.115099721168
5ttau: 2,5,13,11: 457.989064221982  tau:  926.296044993560
5ttau: 2,5,13,12: -0.000000000004  tau:  -0.000000000009
5ttau: 2,5,13,13: 0.000000000000  tau:  0.000000000000
5ttau: 2,6,13,10: 0.000000000040  tau:  0.000000000083
5ttau: 2,6,13,11: 0.000000000007  tau:  0.000000000013
5ttau: 2,6,13,12: -46.486634713246  tau:  -46.486634713246
5ttau: 2,6,13,13: 0.000000000000  tau:  0.000000000000
5ttau: 2,7,13,10: -0.000000000020  tau:  -0.000000000043
5ttau: 2,7,13,11: 0.000000000008  tau:  0.000000000018
5ttau: 2,7,13,12: 81.295732393177  tau:  81.295732393177
5ttau: 2,7,13,13: 0.000000000000  tau:  0.000000000000
5ttau: 2,8,13,10: 0.000000000003  tau:  0.000000000005
5ttau: 2,8,13,11: 0.000000000003  tau:  0.000000000005
5ttau: 2,8,13,12: -0.000000000000  tau:  -0.000000000000
5ttau: 2,8,13,13: 0.000000000000  tau:  0.000000000000
5ttau: 2,9,13,10: 0.000000000002  tau:  0.000000000004
5ttau: 2,9,13,11: 0.000000000001  tau:  0.000000000003
5ttau: 2,9,13,12: 0.000000000000  tau:  0.000000000000
5ttau: 2,9,13,13: 0.000000000000  tau:  0.000000000000
5ttau: 3,0,10,10: 0.000000000000  tau:  0.000000000000
5ttau: 3,0,10,11: -0.336984430094  tau:  -0.704801272586
5ttau: 3,0,10,12: -0.000000000000  tau:  -0.000000000000
5ttau: 3,0,10,13: -0.000000000000  tau:  -0.000000000000
5ttau: 3,1,10,10: 0.000000000000  tau:  0.000000000000
5ttau: 3,1,10,11: 0.376440329370  tau:  0.706133956795
5ttau: 3,1,10,12: -0.000000000000  tau:  -0.000000000000
5ttau: 3,1,10,13: -0.000000000000  tau:  -0.000000000000
5ttau: 3,2,10,10: 0.000000000000  tau:  0.000000000000
5ttau: 3,2,10,11: -51.213244269933  tau:  -107.079559324727
5ttau: 3,2,10,12: -0.000000000001  tau:  -0.000000000002
5ttau: 3,2,10,13: 0.000000000001  tau:  0.000000000001
5ttau: 3,3,10,10: 0.000000000000  tau:  0.000000000000
5ttau: 3,3,10,11: -0.000000000000  tau:  0.000000000000
5ttau: 3,3,10,12: -0.000000000000  tau:  0.000000000000
5ttau: 3,3,10,13: -0.000000000000  tau:  0.000000000000
5ttau: 3,4,10,10: 0.000000000000  tau:  0.000000000000
5ttau: 3,4,10,11: -0.000000000049  tau:  -0.000000000100
5ttau: 3,4,10,12: -457.989064221983  tau:  -926.296044993561
5ttau: 3,4,10,13: -844.316697200061  tau:  -1623.270466085512
5ttau: 3,5,10,10: 0.000000000000  tau:  0.000000000000
5ttau: 3,5,10,11: 0.000000000056  tau:  0.000000000118
5ttau: 3,5,10,12: -911.173690839595  tau:  -1690.127459725053
5ttau: 3,5,10,13: -558.607638303999  tau:  -1026.914619075576
5ttau: 3,6,10,10: 0.000000000000  tau:  0.000000000000
5ttau: 3,6,10,11: -3651.113852371830  tau:  -7520.026339552198
5ttau: 3,6,10,12: -0.000000000008  tau:  -0.000000000018
5ttau: 3,6,10,13: -0.000000000036  tau:  -0.000000000073
5ttau: 3,7,10,10: 0.000000000000  tau:  0.000000000000
5ttau: 3,7,10,11: 4182.226833243463  tau:  8453.683704825700
5ttau: 3,7,10,12: -0.000000000007  tau:  -0.000000000013
5ttau: 3,7,10,13: 0.000000000007  tau:  0.000000000016
5ttau: 3,8,10,10: 0.000000000000  tau:  0.000000000000
5ttau: 3,8,10,11: -0.000000000002  tau:  -0.000000000003
5ttau: 3,8,10,12: -0.000000000001  tau:  -0.000000000003
5ttau: 3,8,10,13: -0.000000000003  tau:  -0.000000000005
5ttau: 3,9,10,10: 0.000000000000  tau:  0.000000000000
5ttau: 3,9,10,11: 0.000000000002  tau:  0.000000000004
5ttau: 3,9,10,12: -0.000000000003  tau:  -0.000000000005
5ttau: 3,9,10,13: -0.000000000002  tau:  -0.000000000003
5ttau: 3,0,11,10: 0.336984430094  tau:  0.704801272586
5ttau: 3,0,11,11: 0.000000000000  tau:  0.000000000000
5ttau: 3,0,11,12: -0.000000000000  tau:  -0.000000000000
5ttau: 3,0,11,13: -0.000000000000  tau:  -0.000000000000
5ttau: 3,1,11,10: -0.376440329370  tau:  -0.706133956795
5ttau: 3,1,11,11: 0.000000000000  tau:  0.000000000000
5ttau: 3,1,11,12: -0.000000000000  tau:  -0.000000000000
5ttau: 3,1,11,13: -0.000000000000  tau:  -0.000000000000
5ttau: 3,2,11,10: 51.213244269933  tau:  107.079559324727
5ttau: 3,2,11,11: 0.000000000000  tau:  0.000000000000
5ttau: 3,2,11,12: -0.000000000001  tau:  -0.000000000001
5ttau: 3,2,11,13: 0.000000000001  tau:  0.000000000002
5ttau: 3,3,11,10: 0.000000000000  tau:  0.000000000000
5ttau: 3,3,11,11: 0.000000000000  tau:  0.000000000000
5ttau: 3,3,11,12: 0.000000000000  tau:  0.000000000000
5ttau: 3,3,11,13: 0.000000000000  tau:  0.000000000000
5ttau: 3,4,11,10: 0.000000000049  tau:  0.000000000100
5ttau: 3,4,11,11: 0.000000000000  tau:  0.000000000000
5ttau: 3,4,11,12: -666.484069423685  tau:  -1197.115099721174
5ttau: 3,4,11,13: -927.331382047785  tau:  -1809.951240194655
5ttau: 3,5,11,10: -0.000000000056  tau:  -0.000000000118
5ttau: 3,5,11,11: 0.000000000000  tau:  0.000000000000
5ttau: 3,5,11,12: -826.712807965775  tau:  -1709.332666112651
5ttau: 3,5,11,13: -599.627075784156  tau:  -1130.258106081643
5ttau: 3,6,11,10: 3651.113852371830  tau:  7520.026339552198
5ttau: 3,6,11,11: 0.000000000000  tau:  0.000000000000
5ttau: 3,6,11,12: 0.000000000020  tau:  0.000000000043
5ttau: 3,6,11,13: -0.000000000025  tau:  -0.000000000050
5ttau: 3,7,11,10: -4182.226833243463  tau:  -8453.683704825700
5ttau: 3,7,11,11: 0.000000000000  tau:  0.000000000000
5ttau: 3,7,11,12: -0.000000000040  tau:  -0.000000000083
5ttau: 3,7,11,13: -0.000000000009  tau:  -0.000000000017
5ttau: 3,8,11,10: 0.000000000002  tau:  0.000000000003
5ttau: 3,8,11,11: 0.000000000000  tau:  0.000000000000
5ttau: 3,8,11,12: -0.000000000002  tau:  -0.000000000004
5ttau: 3,8,11,13: -0.000000000003  tau:  -0.000000000006
5ttau: 3,9,11,10: -0.000000000002  tau:  -0.000000000004
5ttau: 3,9,11,11: 0.000000000000  tau:  0.000000000000
5ttau: 3,9,11,12: -0.000000000003  tau:  -0.000000000005
5ttau: 3,9,11,13: -0.000000000002  tau:  -0.000000000004
5ttau: 3,0,12,10: 0.000000000000  tau:  0.000000000000
5ttau: 3,0,12,11: 0.000000000000  tau:  0.000000000000
5ttau: 3,0,12,12: 0.000000000000  tau:  0.000000000000
5ttau: 3,0,12,13: 0.061069401228  tau:  0.061069401228
5ttau: 3,1,12,10: 0.000000000000  tau:  0.000000000000
5ttau: 3,1,12,11: 0.000000000000  tau:  0.000000000000
5ttau: 3,1,12,12: 0.000000000000  tau:  0.000000000000
5ttau: 3,1,12,13: 0.027856016600  tau:  0.027856016600
5ttau: 3,2,12,10: 0.000000000001  tau:  0.000000000002
5ttau: 3,2,12,11: 0.000000000001  tau:  0.000000000001
5ttau: 3,2,12,12: 0.000000000000  tau:  0.000000000000
5ttau: 3,2,12,13: -3.977240493084  tau:  -3.977240493084
5ttau: 3,3,12,10: -0.000000000000  tau:  0.000000000000
5ttau: 3,3,12,11: -0.000000000000  tau:  0.000000000000
5ttau: 3,3,12,12: 0.000000000000  tau:  0.000000000000
5ttau: 3,3,12,13: 0.000000000000  tau:  0.000000000000
5ttau: 3,4,12,10: 457.989064221983  tau:  926.296044993561
5ttau: 3,4,12,11: 666.484069423685  tau:  1197.115099721174
5ttau: 3,4,12,12: 0.000000000000  tau:  0.000000000000
5ttau: 3,4,12,13: -0.000000000004  tau:  -0.000000000009
5ttau: 3,5,12,10: 911.173690839595  tau:  1690.127459725053
5ttau: 3,5,12,11: 826.712807965775  tau:  1709.332666112651
5ttau: 3,5,12,12: 0.000000000000  tau:  0.000000000000
5ttau: 3,5,12,13: -0.000000000000  tau:  -0.000000000001
5ttau: 3,6,12,10: 0.000000000008  tau:  0.000000000018
5ttau: 3,6,12,11: -0.000000000020  tau:  -0.000000000043
5ttau: 3,6,12,12: 0.000000000000  tau:  0.000000000000
5ttau: 3,6,12,13: 81.295732393177  tau:  81.295732393177
5ttau: 3,7,12,10: 0.000000000007  tau:  0.000000000013
5ttau: 3,7,12,11: 0.000000000040  tau:  0.000000000083
5ttau: 3,7,12,12: 0.000000000000  tau:  0.000000000000
5ttau: 3,7,12,13: -46.486634713246  tau:  -46.486634713246
5ttau: 3,8,12,10: 0.000000000001  tau:  0.000000000003
5ttau: 3,8,12,11: 0.000000000002  tau:  0.000000000004
5ttau: 3,8,12,12: 0.000000000000  tau:  0.000000000000
5ttau: 3,8,12,13: 0.000000000000  tau:  0.000000000000
5ttau: 3,9,12,10: 0.000000000003  tau:  0.000000000005
5ttau: 3,9,12,11: 0.000000000003  tau:  0.000000000005
5ttau: 3,9,12,12: 0.000000000000  tau:  0.000000000000
5ttau: 3,9,12,13: -0.000000000000  tau:  -0.000000000000
5ttau: 3,0,13,10: 0.000000000000  tau:  0.000000000000
5ttau: 3,0,13,11: 0.000000000000  tau:  0.000000000000
5ttau: 3,0,13,12: -0.061069401228  tau:  -0.061069401228
5ttau: 3,0,13,13: 0.000000000000  tau:  0.000000000000
5ttau: 3,1,13,10: 0.000000000000  tau:  0.000000000000
5ttau: 3,1,13,11: 0.000000000000  tau:  0.000000000000
5ttau: 3,1,13,12: -0.027856016600  tau:  -0.027856016600
5ttau: 3,1,13,13: 0.000000000000  tau:  0.000000000000
5ttau: 3,2,13,10: -0.000000000001  tau:  -0.000000000001
5ttau: 3,2,13,11: -0.000000000001  tau:  -0.000000000002
5ttau: 3,2,13,12: 3.977240493084  tau:  3.977240493084
5ttau: 3,2,13,13: 0.000000000000  tau:  0.000000000000
5ttau: 3,3,13,10: 0.000000000000  tau:  0.000000000000
5ttau: 3,3,13,11: -0.000000000000  tau:  0.000000000000
5ttau: 3,3,13,12: 0.000000000000  tau:  0.000000000000
5ttau: 3,3,13,13: 0.000000000000  tau:  0.000000000000
5ttau: 3,4,13,10: 844.316697200061  tau:  1623.270466085512
5ttau: 3,4,13,11: 927.331382047785  tau:  1809.951240194655
5ttau: 3,4,13,12: 0.000000000004  tau:  0.000000000009
5ttau: 3,4,13,13: 0.000000000000  tau:  0.000000000000
5ttau: 3,5,13,10: 558.607638303999  tau:  1026.914619075576
5ttau: 3,5,13,11: 599.627075784156  tau:  1130.258106081643
5ttau: 3,5,13,12: 0.000000000000  tau:  0.000000000001
5ttau: 3,5,13,13: 0.000000000000  tau:  0.000000000000
5ttau: 3,6,13,10: 0.000000000036  tau:  0.000000000073
5ttau: 3,6,13,11: 0.000000000025  tau:  0.000000000050
5ttau: 3,6,13,12: -81.295732393177  tau:  -81.295732393177
5ttau: 3,6,13,13: 0.000000000000  tau:  0.000000000000
5ttau: 3,7,13,10: -0.000000000007  tau:  -0.000000000016
5ttau: 3,7,13,11: 0.000000000009  tau:  0.000000000017
5ttau: 3,7,13,12: 46.486634713246  tau:  46.486634713246
5ttau: 3,7,13,13: 0.000000000000  tau:  0.000000000000
5ttau: 3,8,13,10: 0.000000000003  tau:  0.000000000005
5ttau: 3,8,13,11: 0.000000000003  tau:  0.000000000006
5ttau: 3,8,13,12: -0.000000000000  tau:  -0.000000000000
5ttau: 3,8,13,13: 0.000000000000  tau:  0.000000000000
5ttau: 3,9,13,10: 0.000000000002  tau:  0.000000000003
5ttau: 3,9,13,11: 0.000000000002  tau:  0.000000000004
5ttau: 3,9,13,12: 0.000000000000  tau:  0.000000000000
5ttau: 3,9,13,13: 0.000000000000  tau:  0.000000000000
5ttau: 4,0,10,10: 0.000000000000  tau:  0.000000000000
5ttau: 4,0,10,11: 0.000000000000  tau:  0.000000000000
5ttau: 4,0,10,12: 0.940002885781  tau:  1.669909678692
5ttau: 4,0,10,13: 1.509981322848  tau:  2.724064543080
5ttau: 4,1,10,10: 0.000000000000  tau:  0.000000000000
5ttau: 4,1,10,11: -0.000000000000  tau:  -0.000000000000
5ttau: 4,1,10,12: -0.259507148219  tau:  -0.307737897212
5ttau: 4,1,10,13: -0.177524551513  tau:  -0.257748689197
5ttau: 4,2,10,10: 0.000000000000  tau:  0.000000000000
5ttau: 4,2,10,11: 0.000000000056  tau:  0.000000000118
5ttau: 4,2,10,12: 599.627075784156  tau:  1130.258106081644
5ttau: 4,2,10,13: 826.712807965766  tau:  1709.332666112633
